Date,Conference,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Game_Notes,Day
1987-12-05,Non-Conference v. D3,Salem State,,1,Merrimack,/reports/team/Merrimack/29,7,,,Saturday
1987-12-05,Non-Conference v. D3,Kent State,,5,Lake Forest,,9,,,Saturday
1987-12-05,Non-Conference v. D3,Assumption,,2,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,7,,,Saturday
1987-12-05,Non-Conference v. D3,Bethel,,0,Air Force,/reports/team/Air-Force/1,6,,,Saturday
1987-12-05,Non-Conference,Boston College,/reports/team/Boston-College/9,4,Michigan,/reports/team/Michigan/31,5,ot,,Saturday
1987-12-05,Non-Conference,U.S. International,,3,Lowell,/reports/team/Lowell/26,6,,,Saturday
1987-12-05,Non-Conference,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,4,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,,,Saturday
1987-12-05,Non-Conf v. NAIA,Mich.-Dearborn,,6,Notre Dame,/reports/team/Notre-Dame/43,2,,,Saturday
1987-12-11,CCHA,Western Michigan,/reports/team/Western-Michigan/57,6,Illinois-Chicago,,5,,,Friday
1987-12-11,CCHA,Miami,/reports/team/Miami/30,3,Michigan,/reports/team/Michigan/31,4,,,Friday
1987-12-11,CCHA,Lake Superior,/reports/team/Lake-Superior/24,7,Ohio State,/reports/team/Ohio-State/44,0,,,Friday
1987-12-11,CCHA,Ferris State,/reports/team/Ferris-State/21,5,Michigan State,/reports/team/Michigan-State/32,4,,,Friday
1987-12-11,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,4,North Dakota,/reports/team/North-Dakota/40,3,,,Friday
1987-12-11,WCHA,Denver,/reports/team/Denver/20,3,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,5,,,Friday
1987-12-11,Non-Conference,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,6,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,10,,,Friday
1987-12-11,Non-Conference,St. Cloud State,/reports/team/St-Cloud-State/52,1,Northern Michigan,/reports/team/Northern-Michigan/42,9,,,Friday
1987-12-11,Non-Conference,Princeton,/reports/team/Princeton/45,2,Bowling Green,/reports/team/Bowling-Green/11,5,,,Friday
1987-12-11,Non-Conference,409,,2,Army,/reports/team/Army/6,8,,,Friday
1987-12-11,Non-Conference v. D3,U.S. International,,1,Holy Cross,/reports/team/Holy-Cross/23,0,,actual score unknown,Friday
1987-12-11,Non-Conference v. D3,Dayton,,3,Notre Dame,/reports/team/Notre-Dame/43,13,,,Friday
1987-12-11,Non-Conf v. NAIA,Mich.-Dearborn,,7,Potsdam,,3,,,Friday
1987-12-11,Hockey East,Northeastern,/reports/team/Northeastern/41,2,Maine,/reports/team/Maine/25,2,ot,,Friday
1987-12-11,Non-Conf v. Canadian,Sheridan,,7,Kent State,,8,,,Friday
1987-12-12,CCHA,Michigan State,/reports/team/Michigan-State/32,1,Ferris State,/reports/team/Ferris-State/21,1,ot,,Saturday
1987-12-12,CCHA,Illinois-Chicago,,2,Western Michigan,/reports/team/Western-Michigan/57,3,ot,,Saturday
1987-12-12,CCHA,Miami,/reports/team/Miami/30,2,Michigan,/reports/team/Michigan/31,9,,,Saturday
1987-12-12,CCHA,Lake Superior,/reports/team/Lake-Superior/24,5,Ohio State,/reports/team/Ohio-State/44,2,,,Saturday
1987-12-12,ECAC,Dartmouth,/reports/team/Dartmouth/19,1,Harvard,/reports/team/Harvard/22,6,,,Saturday
1987-12-12,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,5,North Dakota,/reports/team/North-Dakota/40,4,ot,,Saturday
1987-12-12,WCHA,Denver,/reports/team/Denver/20,6,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,,,Saturday
1987-12-12,Non-Conference,St. Cloud State,/reports/team/St-Cloud-State/52,1,Northern Michigan,/reports/team/Northern-Michigan/42,3,,,Saturday
1987-12-12,Non-Conference,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,4,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,5,,,Saturday
1987-12-12,Non-Conference,Princeton,/reports/team/Princeton/45,2,Bowling Green,/reports/team/Bowling-Green/11,5,,,Saturday
1987-12-12,Non-Conference,Boston University,/reports/team/Boston-University/10,1,Vermont,/reports/team/Vermont/55,3,,,Saturday
1987-12-12,Non-Conference,Northeastern,/reports/team/Northeastern/41,5,Maine,/reports/team/Maine/25,3,,,Saturday
1987-12-12,Non-Conference v. D3,U.S. International,,1,Connecticut,/reports/team/Connecticut/17,0,,actual score unknown,Saturday
1987-12-12,Non-Conference v. D3,Dayton,,1,Notre Dame,/reports/team/Notre-Dame/43,11,,,Saturday
1987-12-12,Non-Conference v. D3,Elmira,,1,RPI,/reports/team/RPI/48,10,,,Saturday
1987-12-12,Non-Conf v. NAIA,Mich.-Dearborn,,4,Plattsburgh,,7,,,Saturday
1987-12-12,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,2,Lowell,/reports/team/Lowell/26,3,,,Saturday
1987-12-12,Non-Conf v. Canadian,Sheridan,,4,Kent State,,7,,,Saturday
1988-01-08,CCHA,Michigan State,/reports/team/Michigan-State/32,3,Miami,/reports/team/Miami/30,4,,,Friday
1988-01-08,CCHA,Bowling Green,/reports/team/Bowling-Green/11,6,Lake Superior,/reports/team/Lake-Superior/24,6,ot,,Friday
1988-01-08,CCHA,Western Michigan,/reports/team/Western-Michigan/57,5,Ferris State,/reports/team/Ferris-State/21,7,,,Friday
1988-01-08,CCHA,Ohio State,/reports/team/Ohio-State/44,5,Michigan,/reports/team/Michigan/31,6,ot,,Friday
1988-01-08,ECAC,RPI,/reports/team/RPI/48,4,Colgate,/reports/team/Colgate/15,7,,,Friday
1988-01-08,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,3,Harvard,/reports/team/Harvard/22,4,,,Friday
1988-01-08,ECAC,Clarkson,/reports/team/Clarkson/14,4,Dartmouth,/reports/team/Dartmouth/19,4,ot,,Friday
1988-01-08,ECAC,Vermont,/reports/team/Vermont/55,2,Cornell,/reports/team/Cornell/18,5,,,Friday
1988-01-08,ECAC,Yale,/reports/team/Yale/59,6,Army,/reports/team/Army/6,0,,,Friday
1988-01-08,ECAC,Brown,/reports/team/Brown/12,2,Princeton,/reports/team/Princeton/45,3,,,Friday
1988-01-08,Non-Conference,New Hampshire,/reports/team/New-Hampshire/38,6,Michigan Tech,/reports/team/Michigan-Tech/33,5,ot,HE-WC crossover,Friday
1988-01-08,Non-Conference,Merrimack,/reports/team/Merrimack/29,3,U.S. International,,5,,,Friday
1988-01-08,Non-Conference,Boston University,/reports/team/Boston-University/10,3,Northern Michigan,/reports/team/Northern-Michigan/42,7,,,Friday
1988-01-08,Non-Conference,Arizona,,5,Notre Dame,/reports/team/Notre-Dame/43,9,,,Friday
1988-01-08,Non-Conference,Lowell,/reports/team/Lowell/26,5,Colorado College,/reports/team/Colorado-College/16,9,,HE-WC crossover,Friday
1988-01-08,Non-Conference,Illinois-Chicago,,8,Air Force,/reports/team/Air-Force/1,1,,,Friday
1988-01-08,Non-Conference,Maine,/reports/team/Maine/25,12,Denver,/reports/team/Denver/20,5,,HE-WC crossover,Friday
1988-01-08,Non-Conference v. D3,Plattsburgh,,4,Providence,/reports/team/Providence/46,3,,,Friday
1988-01-08,Non-Conference v. D3,Salem State,,4,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,5,,,Friday
1988-01-08,Hockey East,Boston College,/reports/team/Boston-College/9,4,Northeastern,/reports/team/Northeastern/41,4,ot,,Friday
1988-01-08,Non-Conf v. Canadian,Georgian,,2,Kent State,,8,,,Friday
1988-01-08,WCHA,North Dakota,/reports/team/North-Dakota/40,3,Minnesota,/reports/team/Minnesota/34,4,,,Friday
1988-01-08,WCHA,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,4,Wisconsin,/reports/team/Wisconsin/58,10,,,Friday
1988-01-09,CCHA,Bowling Green,/reports/team/Bowling-Green/11,1,Lake Superior,/reports/team/Lake-Superior/24,5,,,Saturday
1988-01-09,CCHA,Ferris State,/reports/team/Ferris-State/21,4,Western Michigan,/reports/team/Western-Michigan/57,4,ot,,Saturday
1988-01-09,CCHA,Michigan State,/reports/team/Michigan-State/32,7,Miami,/reports/team/Miami/30,6,ot,,Saturday
1988-01-09,CCHA,Ohio State,/reports/team/Ohio-State/44,7,Michigan,/reports/team/Michigan/31,6,,,Saturday
1988-01-09,ECAC,Clarkson,/reports/team/Clarkson/14,3,Harvard,/reports/team/Harvard/22,5,,,Saturday
1988-01-09,ECAC,Vermont,/reports/team/Vermont/55,3,Colgate,/reports/team/Colgate/15,6,,,Saturday
1988-01-09,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,4,Dartmouth,/reports/team/Dartmouth/19,5,ot,,Saturday
1988-01-09,ECAC,RPI,/reports/team/RPI/48,4,Cornell,/reports/team/Cornell/18,2,,,Saturday
1988-01-09,ECAC,Brown,/reports/team/Brown/12,2,Army,/reports/team/Army/6,2,ot,,Saturday
1988-01-09,ECAC,Yale,/reports/team/Yale/59,4,Princeton,/reports/team/Princeton/45,6,,,Saturday
1988-01-09,Non-Conference,Merrimack,/reports/team/Merrimack/29,2,U.S. International,,3,,,Saturday
1988-01-09,Non-Conference,New Hampshire,/reports/team/New-Hampshire/38,2,Northern Michigan,/reports/team/Northern-Michigan/42,6,,,Saturday
1988-01-09,Non-Conference,Boston University,/reports/team/Boston-University/10,6,Michigan Tech,/reports/team/Michigan-Tech/33,9,,HE-WC crossover,Saturday
1988-01-09,Non-Conference,Arizona,,0,Notre Dame,/reports/team/Notre-Dame/43,10,,,Saturday
1988-01-09,Non-Conference,Illinois-Chicago,,4,Air Force,/reports/team/Air-Force/1,2,,,Saturday
1988-01-09,Non-Conference,Lowell,/reports/team/Lowell/26,4,Denver,/reports/team/Denver/20,9,,HE-WC crossover,Saturday
1988-01-09,Non-Conference,Maine,/reports/team/Maine/25,3,Colorado College,/reports/team/Colorado-College/16,2,ot,HE-WC crossover,Saturday
1988-01-09,Non-Conf v. Canadian,Georgian,,3,Kent State,,9,,,Saturday
1988-01-09,WCHA,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Wisconsin,/reports/team/Wisconsin/58,2,,,Saturday
1988-01-09,WCHA,North Dakota,/reports/team/North-Dakota/40,3,Minnesota,/reports/team/Minnesota/34,7,,,Saturday
1988-01-09,Non-Conference v. D3,Salem State,,1,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,,,Saturday
1988-01-15,CCHA,Michigan,/reports/team/Michigan/31,5,Illinois-Chicago,,2,,,Friday
1988-01-15,CCHA,Michigan State,/reports/team/Michigan-State/32,7,Western Michigan,/reports/team/Western-Michigan/57,6,,,Friday
1988-01-15,CCHA,Lake Superior,/reports/team/Lake-Superior/24,3,Ferris State,/reports/team/Ferris-State/21,2,,,Friday
1988-01-15,CCHA,Miami,/reports/team/Miami/30,4,Bowling Green,/reports/team/Bowling-Green/11,6,,,Friday
1988-01-15,ECAC,Brown,/reports/team/Brown/12,2,Harvard,/reports/team/Harvard/22,5,,,Friday
1988-01-15,ECAC,Dartmouth,/reports/team/Dartmouth/19,3,Colgate,/reports/team/Colgate/15,4,,,Friday
1988-01-15,Non-Conference,RPI,/reports/team/RPI/48,8,St. Cloud State,/reports/team/St-Cloud-State/52,6,,,Friday
1988-01-15,Non-Conference,Wisconsin,/reports/team/Wisconsin/58,3,New Hampshire,/reports/team/New-Hampshire/38,2,ot,HE-WC crossover,Friday
1988-01-15,Non-Conference,Minnesota,/reports/team/Minnesota/34,4,Maine,/reports/team/Maine/25,6,,HE-WC crossover,Friday
1988-01-15,Non-Conference,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,1,Lowell,/reports/team/Lowell/26,2,,HE-WC crossover,Friday
1988-01-15,Non-Conference,Notre Dame,/reports/team/Notre-Dame/43,6,Army,/reports/team/Army/6,1,,,Friday
1988-01-15,Non-Conference,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,4,Air Force,/reports/team/Air-Force/1,6,,,Friday
1988-01-15,Non-Conference,Providence,/reports/team/Providence/46,2,Denver,/reports/team/Denver/20,4,,HE-WC crossover,Friday
1988-01-15,Non-Conference,Northeastern,/reports/team/Northeastern/41,6,Colorado College,/reports/team/Colorado-College/16,3,,HE-WC crossover,Friday
1988-01-15,Non-Conference v. D3,York,,3,Ohio State,/reports/team/Ohio-State/44,7,,,Friday
1988-01-15,Non-Conf v. NAIA,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,6,Mich.-Dearborn,,5,,,Friday
1988-01-15,Non-Conf v. non-vars,St. Bonaventure,,3,Kent State,,9,,,Friday
1988-01-16,CCHA,Michigan,/reports/team/Michigan/31,6,Illinois-Chicago,,3,,,Saturday
1988-01-16,CCHA,Lake Superior,/reports/team/Lake-Superior/24,2,Ferris State,/reports/team/Ferris-State/21,4,,,Saturday
1988-01-16,CCHA,Miami,/reports/team/Miami/30,4,Bowling Green,/reports/team/Bowling-Green/11,7,,,Saturday
1988-01-16,WCHA,Northern Michigan,/reports/team/Northern-Michigan/42,2,Michigan Tech,/reports/team/Michigan-Tech/33,7,,,Saturday
1988-01-16,Non-Conference,RPI,/reports/team/RPI/48,5,St. Cloud State,/reports/team/St-Cloud-State/52,6,,,Saturday
1988-01-16,Non-Conference,North Dakota,/reports/team/North-Dakota/40,2,Boston University,/reports/team/Boston-University/10,4,,HE-WC crossover,Saturday
1988-01-16,Non-Conference,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,Maine,/reports/team/Maine/25,6,,HE-WC crossover,Saturday
1988-01-16,Non-Conference,Minnesota,/reports/team/Minnesota/34,8,Lowell,/reports/team/Lowell/26,4,,HE-WC crossover,Saturday
1988-01-16,Non-Conference,Notre Dame,/reports/team/Notre-Dame/43,8,Army,/reports/team/Army/6,4,,,Saturday
1988-01-16,Non-Conference,Providence,/reports/team/Providence/46,3,Colorado College,/reports/team/Colorado-College/16,7,,HE-WC crossover,Saturday
1988-01-16,Non-Conference,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,Air Force,/reports/team/Air-Force/1,4,,,Saturday
1988-01-16,Non-Conference,Northeastern,/reports/team/Northeastern/41,4,Denver,/reports/team/Denver/20,5,ot,HE-WC crossover,Saturday
1988-01-16,Non-Conference v. D3,Merrimack,/reports/team/Merrimack/29,5,Babson,,1,,,Saturday
1988-01-16,Non-Conference v. D3,York,,5,Ohio State,/reports/team/Ohio-State/44,5,ot,,Saturday
1988-01-16,ECAC,Dartmouth,/reports/team/Dartmouth/19,3,Cornell,/reports/team/Cornell/18,8,,,Saturday
1988-01-16,ECAC,Clarkson,/reports/team/Clarkson/14,4,St. Lawrence,/reports/team/St-Lawrence/53,8,,,Saturday
1988-01-16,Non-Conf v. NAIA,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,6,Mich.-Dearborn,,3,,,Saturday
1988-01-16,Non-Conf v. non-vars,St. Bonaventure,,6,Kent State,,10,,,Saturday
1988-01-22,CCHA,Miami,/reports/team/Miami/30,2,Lake Superior,/reports/team/Lake-Superior/24,10,,,Friday
1988-01-22,CCHA,Illinois-Chicago,,4,Michigan State,/reports/team/Michigan-State/32,5,ot,,Friday
1988-01-22,CCHA,Ferris State,/reports/team/Ferris-State/21,2,Michigan,/reports/team/Michigan/31,8,,,Friday
1988-01-22,CCHA,Bowling Green,/reports/team/Bowling-Green/11,8,Ohio State,/reports/team/Ohio-State/44,2,,,Friday
1988-01-22,WCHA,Denver,/reports/team/Denver/20,4,North Dakota,/reports/team/North-Dakota/40,3,ot,,Friday
1988-01-22,WCHA,Minnesota,/reports/team/Minnesota/34,6,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,5,ot,,Friday
1988-01-22,WCHA,Wisconsin,/reports/team/Wisconsin/58,7,Colorado College,/reports/team/Colorado-College/16,2,,,Friday
1988-01-22,Non-Conference,St. Cloud State,/reports/team/St-Cloud-State/52,2,U.S. International,,6,,,Friday
1988-01-22,Non-Conference,Michigan Tech,/reports/team/Michigan-Tech/33,6,Providence,/reports/team/Providence/46,4,,HE-WC crossover,Friday
1988-01-22,Non-Conference,Merrimack,/reports/team/Merrimack/29,1,Clarkson,/reports/team/Clarkson/14,0,,,Friday
1988-01-22,Non-Conference,Northern Michigan,/reports/team/Northern-Michigan/42,6,Northeastern,/reports/team/Northeastern/41,8,,HE-WC crossover,Friday
1988-01-22,Non-Conference,Lowell,/reports/team/Lowell/26,6,St. Lawrence,/reports/team/St-Lawrence/53,5,,,Friday
1988-01-22,Non-Conference v. D3,Lake Forest,,10,Wis.-Lacrosse,,3,,,Friday
1988-01-22,Non-Conference v. D3,63,/reports/team/63/63,3,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,8,,,Friday
1988-01-22,Non-Conf v. NAIA,Mich.-Dearborn,,1,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,5,,,Friday
1988-01-22,ECAC,Colgate,/reports/team/Colgate/15,3,Yale,/reports/team/Yale/59,4,,,Friday
1988-01-22,ECAC,RPI,/reports/team/RPI/48,2,Vermont,/reports/team/Vermont/55,6,,,Friday
1988-01-22,ECAC,Cornell,/reports/team/Cornell/18,6,Brown,/reports/team/Brown/12,3,,,Friday
1988-01-22,Non-Conf v. Canadian,Humber,,5,Kent State,,3,,,Friday
1988-01-22,Non-Conf v. non-vars,NDSU,,3,Notre Dame,/reports/team/Notre-Dame/43,6,,,Friday
1988-01-23,CCHA,Miami,/reports/team/Miami/30,2,Lake Superior,/reports/team/Lake-Superior/24,6,,,Saturday
1988-01-23,CCHA,Illinois-Chicago,,5,Michigan State,/reports/team/Michigan-State/32,8,,,Saturday
1988-01-23,CCHA,Ferris State,/reports/team/Ferris-State/21,5,Michigan,/reports/team/Michigan/31,3,,,Saturday
1988-01-23,CCHA,Ohio State,/reports/team/Ohio-State/44,1,Bowling Green,/reports/team/Bowling-Green/11,9,,,Saturday
1988-01-23,Hockey East,Maine,/reports/team/Maine/25,3,Boston College,/reports/team/Boston-College/9,2,ot,,Saturday
1988-01-23,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,4,Boston University,/reports/team/Boston-University/10,6,,,Saturday
1988-01-23,WCHA,Denver,/reports/team/Denver/20,2,North Dakota,/reports/team/North-Dakota/40,4,,,Saturday
1988-01-23,WCHA,Minnesota,/reports/team/Minnesota/34,1,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,,,Saturday
1988-01-23,WCHA,Wisconsin,/reports/team/Wisconsin/58,5,Colorado College,/reports/team/Colorado-College/16,3,,,Saturday
1988-01-23,Non-Conference,St. Cloud State,/reports/team/St-Cloud-State/52,1,U.S. International,,2,,,Saturday
1988-01-23,Non-Conference,Lowell,/reports/team/Lowell/26,6,Clarkson,/reports/team/Clarkson/14,4,,,Saturday
1988-01-23,Non-Conference,Northern Michigan,/reports/team/Northern-Michigan/42,3,Providence,/reports/team/Providence/46,3,ot,HE-WC crossover,Saturday
1988-01-23,Non-Conference,Army,/reports/team/Army/6,4,Royal Military,,3,,,Saturday
1988-01-23,Non-Conference,Merrimack,/reports/team/Merrimack/29,2,St. Lawrence,/reports/team/St-Lawrence/53,7,,,Saturday
1988-01-23,Non-Conference,Michigan Tech,/reports/team/Michigan-Tech/33,5,Northeastern,/reports/team/Northeastern/41,7,,HE-WC crossover,Saturday
1988-01-23,Non-Conference,Western Michigan,/reports/team/Western-Michigan/57,2,Air Force,/reports/team/Air-Force/1,5,,,Saturday
1988-01-23,Non-Conference v. D3,Lake Forest,,12,Wis.-Lacrosse,,0,,,Saturday
1988-01-23,Non-Conference v. D3,63,/reports/team/63/63,1,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,7,,,Saturday
1988-01-23,Non-Conf v. NAIA,Mich.-Dearborn,,1,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,9,,,Saturday
1988-01-23,ECAC,Cornell,/reports/team/Cornell/18,3,Yale,/reports/team/Yale/59,1,,,Saturday
1988-01-23,ECAC,Vermont,/reports/team/Vermont/55,1,RPI,/reports/team/RPI/48,6,,,Saturday
1988-01-23,ECAC,Colgate,/reports/team/Colgate/15,9,Brown,/reports/team/Brown/12,3,,,Saturday
1988-01-23,Non-Conf v. Canadian,Humber,,9,Kent State,,5,,,Saturday
1988-01-23,Non-Conf v. non-vars,NDSU,,4,Notre Dame,/reports/team/Notre-Dame/43,8,,,Saturday
1988-01-29,CCHA,Lake Superior,/reports/team/Lake-Superior/24,5,Western Michigan,/reports/team/Western-Michigan/57,5,ot,,Friday
1988-01-29,CCHA,Bowling Green,/reports/team/Bowling-Green/11,5,Illinois-Chicago,,4,,,Friday
1988-01-29,CCHA,Ohio State,/reports/team/Ohio-State/44,1,Ferris State,/reports/team/Ferris-State/21,6,,,Friday
1988-01-29,CCHA,Michigan State,/reports/team/Michigan-State/32,2,Michigan,/reports/team/Michigan/31,5,,,Friday
1988-01-29,ECAC,Army,/reports/team/Army/6,1,Colgate,/reports/team/Colgate/15,5,,,Friday
1988-01-29,ECAC,Clarkson,/reports/team/Clarkson/14,4,Vermont,/reports/team/Vermont/55,2,,,Friday
1988-01-29,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,6,RPI,/reports/team/RPI/48,1,,,Friday
1988-01-29,ECAC,Yale,/reports/team/Yale/59,4,Dartmouth,/reports/team/Dartmouth/19,1,,,Friday
1988-01-29,ECAC,Princeton,/reports/team/Princeton/45,2,Cornell,/reports/team/Cornell/18,8,,,Friday
1988-01-29,Non-Conference v. D3,Gustavus Adolphu,,2,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,12,,,Friday
1988-01-29,Non-Conference v. D3,Wis.-Stevens Poi,,6,Lake Forest,,1,,,Friday
1988-01-29,Non-Conference v. D3,St. Mary's,,4,U.S. International,,5,,,Friday
1988-01-29,Non-Conference v. D3,So. N. Hampshire,,6,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,6,ot,,Friday
1988-01-29,Non-Conf v. NAIA,Mich.-Dearborn,,1,Miami,/reports/team/Miami/30,5,,,Friday
1988-01-29,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,2,Maine,/reports/team/Maine/25,5,,,Friday
1988-01-29,Hockey East,Boston College,/reports/team/Boston-College/9,3,Lowell,/reports/team/Lowell/26,5,,,Friday
1988-01-29,Hockey East,Providence,/reports/team/Providence/46,4,Boston University,/reports/team/Boston-University/10,6,,,Friday
1988-01-29,Non-Conference,Kent State,,3,Notre Dame,/reports/team/Notre-Dame/43,6,,,Friday
1988-01-29,Non-Conference,St. Cloud State,/reports/team/St-Cloud-State/52,2,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,5,,,Friday
1988-01-29,WCHA,North Dakota,/reports/team/North-Dakota/40,3,Wisconsin,/reports/team/Wisconsin/58,4,,,Friday
1988-01-29,WCHA,Northern Michigan,/reports/team/Northern-Michigan/42,3,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,7,,,Friday
1988-01-29,WCHA,Colorado College,/reports/team/Colorado-College/16,8,Minnesota,/reports/team/Minnesota/34,9,ot,,Friday
1988-01-29,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,6,Denver,/reports/team/Denver/20,4,,,Friday
1988-01-30,CCHA,Bowling Green,/reports/team/Bowling-Green/11,4,Illinois-Chicago,,6,,,Saturday
1988-01-30,CCHA,Lake Superior,/reports/team/Lake-Superior/24,4,Western Michigan,/reports/team/Western-Michigan/57,4,ot,,Saturday
1988-01-30,CCHA,Ohio State,/reports/team/Ohio-State/44,1,Ferris State,/reports/team/Ferris-State/21,4,,,Saturday
1988-01-30,CCHA,Michigan,/reports/team/Michigan/31,5,Michigan State,/reports/team/Michigan-State/32,3,,,Saturday
1988-01-30,ECAC,Princeton,/reports/team/Princeton/45,4,Colgate,/reports/team/Colgate/15,3,,,Saturday
1988-01-30,ECAC,Army,/reports/team/Army/6,3,Cornell,/reports/team/Cornell/18,8,,,Saturday
1988-01-30,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,4,Vermont,/reports/team/Vermont/55,1,,,Saturday
